Age,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Gender_Male,Gender_Other,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_UK,Country_USA,Signup_Quarter_Q2,Signup_Quarter_Q3,Signup_Quarter_Q4
22.0,3.1,11.0,22.8,10.3,59.4,5.0,12.0,115.55,6.0,29.5,9.1,29.0,8.0,5.0,17.4,21.6,2.0,1586.33,717.0,1,False,False,False,False,False,False,False,False,True,True,False,False
34.0,6.2,4.0,20.5,8.2,85.0,2.0,6.0,49.91,5.0,22.5,9.1,6.9,3.0,2.0,0.0,12.0,2.0,322.88,2400.0,0,False,False,False,False,True,False,False,False,False,False,False,False
46.0,3.9,15.0,24.7,6.1,71.4,4.0,14.0,115.58,21.0,36.7,5.3,21.7,9.0,4.0,18.1,18.8,1.0,1373.11,1397.0,0,True,False,False,False,False,False,False,False,True,True,False,False
52.0,3.6,19.0,22.3,6.7,56.0,6.0,19.0,145.9,131.0,60.3,4.3,13.7,3.0,1.0,57.9,24.3,3.0,2906.21,385.0,0,False,True,False,True,False,False,False,False,False,False,True,False
29.0,4.4,19.0,21.7,12.3,61.4,5.0,15.0,143.24,21.0,24.3,2.2,29.1,6.0,7.0,33.9,22.1,4.0,2442.3,134.0,1,True,False,False,False,False,False,False,False,True,False,False,False
40.0,1.6,10.0,28.2,11.5,54.7,7.0,13.0,114.71,11.0,7.5,22.5,45.1,2.0,3.0,40.2,19.9,4.0,1361.14,1734.0,0,True,False,False,False,False,False,False,False,True,False,True,False
18.0,1.6,14.0,14.3,4.9,78.4,2.0,9.0,99.13,27.0,21.4,3.9,13.5,9.0,1.0,32.6,13.4,3.0,756.72,535.0,1,False,False,False,False,False,False,False,False,True,True,False,False
38.0,10.0,14.0,31.1,5.7,52.0,6.0,10.0,148.43,12.0,59.6,7.7,12.3,10.0,3.0,30.7,18.3,2.0,1568.34,3191.0,0,True,False,False,False,False,False,False,False,True,False,True,False
22.0,2.4,15.0,26.0,10.2,57.3,4.0,28.6,195.52,62.0,7.8,9.9,38.0,5.0,2.0,28.3,31.1,3.0,5130.62,2035.0,1,False,False,False,False,False,False,False,False,True,False,False,True
42.0,4.2,27.0,29.9,9.1,43.8,6.0,15.0,68.28,18.0,27.5,13.2,17.3,6.0,2.0,27.7,24.6,1.0,929.45,2249.0,0,True,False,False,False,False,False,True,False,False,False,True,False
26.0,8.1,7.0,17.5,5.9,50.2,4.0,8.0,92.78,22.0,17.5,11.3,15.2,2.0,1.0,22.4,19.6,1.0,635.71,95.0,0,False,False,False,True,False,False,False,False,False,False,True,False
61.0,5.8,20.0,35.1,15.8,33.2,8.0,22.0,292.15,80.0,11.1,5.3,27.9,3.0,4.0,25.4,26.7,2.0,6794.97,2940.0,0,True,False,False,False,False,False,False,False,True,False,False,False
27.0,2.2,7.0,26.8,8.4,51.0,5.0,16.900000000000002,55.03,2.0,108.0,6.0,35.5,5.0,4.0,24.7,25.2,3.0,688.04,2064.0,0,False,False,False,True,False,False,False,False,False,False,False,True
63.0,0.6,25.0,30.2,16.3,40.0,9.0,17.0,123.73,57.0,21.3,14.5,36.2,2.0,3.0,42.4,23.9,1.0,1800.95,2864.0,0,True,False,False,True,False,False,False,False,False,False,True,False
54.0,0.9,23.0,28.1,14.2,42.4,5.0,15.0,104.0,77.0,31.5,1.0,12.5,4.0,7.0,36.7,33.3,2.0,1433.3,3671.0,0,True,False,False,False,False,False,False,False,True,False,False,False
33.0,2.6,5.0,17.0,5.8,71.9,3.0,10.0,127.43,26.0,14.2,12.8,14.2,7.0,1.0,38.1,15.8,5.0,1444.63,0.0,0,False,False,False,False,False,False,False,True,False,False,True,False
43.0,1.7,0.0,18.8,4.3,64.3,4.0,6.5,65.5,30.0,34.44,1.3,16.8,5.0,2.0,24.0,11.8,2.0,392.9,1949.0,0,True,False,False,False,False,False,False,True,False,False,False,True
64.0,2.8,5.0,30.0,7.6,54.7,5.0,8.0,129.45,32.0,34.0,2.8,19.2,9.0,3.0,57.5,12.1,3.0,1233.15,2107.0,0,False,False,False,False,True,False,False,False,False,False,True,False
60.0,0.4,12.0,19.9,6.9,60.3,4.0,16.0,99.36,33.0,43.3,4.1,13.7,8.0,1.0,30.3,11.4,4.0,1352.34,368.0,0,False,False,False,False,True,False,False,False,False,True,False,False
26.0,1.2,1.0,10.1,2.7,77.1,2.0,3.0,199.89,68.0,13.8,17.9,6.9,8.0,1.0,0.6,11.4,5.0,658.49,549.0,1,False,False,False,False,False,False,False,False,False,True,False,False
57.0,1.0,22.0,45.5,17.0,31.5,11.0,24.7,57.84,22.0,32.52,5.2,40.6,5.0,5.0,51.8,36.4,4.0,1161.53,320.0,0,True,False,False,False,False,False,False,False,True,False,False,True
49.0,0.3,1.0,38.0,13.2,48.7,7.0,16.0,67.47,48.0,19.3,2.4,27.5,5.0,4.0,39.8,26.6,2.0,976.24,3608.0,0,False,False,False,False,True,False,False,False,False,False,False,False
34.0,7.8,21.0,40.0,13.4,39.3,10.0,28.6,83.29,5.0,45.12,4.0,31.2,5.0,6.0,54.2,29.0,4.0,1858.33,4452.0,0,True,False,False,False,False,False,False,False,True,False,False,True
44.0,4.6,3.0,28.1,9.1,47.3,6.0,14.0,109.38,23.0,32.2,3.1,42.2,8.0,5.0,49.6,27.8,5.0,1554.53,1508.0,0,True,False,True,False,False,False,False,False,False,False,True,False
38.0,7.6,16.0,33.5,12.5,47.2,7.0,16.0,113.25,31.0,23.3,1.4,28.5,7.0,7.0,35.9,29.5,3.0,2043.0,872.0,1,False,False,False,False,False,False,False,False,True,False,False,False
47.0,1.7,6.0,27.3,6.3,44.7,0.0,14.0,88.87,14.0,30.0,9.2,17.5,7.0,2.0,18.7,18.8,1.0,1266.38,1557.0,0,False,False,False,False,False,True,False,False,False,True,False,False
25.0,3.3,6.0,2.4,8.1,66.0,1.0,5.0,175.24,15.0,35.7,0.8,2.3,7.0,1.0,11.2,15.6,1.0,869.15,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False
54.0,1.6,13.0,32.3,10.9,44.9,1.0,14.0,111.03,33.0,58.5,13.1,14.1,6.0,3.0,36.8,27.5,2.0,1368.36,3236.0,0,False,False,False,False,False,False,False,True,False,False,False,False
42.0,4.3,12.0,15.1,7.0,57.4,4.0,8.0,137.6,28.0,26.3,10.8,16.1,10.0,0.0,0.0,15.3,2.0,895.55,3143.0,0,False,False,False,False,False,False,False,False,True,True,False,False
43.0,3.2,4.0,27.7,8.1,45.1,2.0,13.0,214.47,42.0,64.8,6.1,10.2,7.0,3.0,17.2,25.8,5.0,2860.68,2848.0,1,False,False,False,False,False,False,False,True,False,False,False,False
41.0,0.6,3.0,22.9,7.0,50.7,2.0,6.0,128.63,19.0,46.9,4.3,12.4,10.0,2.0,0.0,14.3,3.0,790.84,1039.0,0,True,False,False,False,False,False,False,True,False,False,True,False
29.0,3.7,26.0,30.1,12.6,37.7,4.0,13.0,145.81,21.0,37.1,11.8,38.3,6.0,9.0,50.0,27.1,3.0,1550.69,3465.0,0,False,False,False,False,False,False,False,False,True,True,False,False
21.0,5.0,16.0,28.3,8.5,72.1,4.0,20.8,106.08,15.0,30.36,9.2,30.9,2.0,3.0,39.3,23.6,2.0,1366.73,2469.0,0,True,False,False,False,False,False,False,False,True,False,False,True
31.0,3.8,17.0,24.6,4.1,34.4,4.0,10.0,152.29,21.0,4.5,19.9,3.1,9.0,2.0,26.4,23.0,2.0,1322.04,2634.0,0,False,False,False,False,False,False,False,False,False,False,False,False
28.0,0.6,11.0,29.3,7.8,57.5,9.0,22.0,153.1,15.0,70.5,8.8,6.9,7.0,2.0,59.4,19.7,2.0,3831.27,3249.0,1,False,False,False,False,False,False,True,False,False,True,False,False
41.0,6.5,8.0,10.6,9.2,71.2,0.0,10.4,215.89,3.0,66.24,0.6,0.0,8.0,0.0,7.7,14.0,4.0,1532.76,2371.0,0,True,False,False,False,False,False,False,False,True,False,False,True
43.0,6.3,21.0,41.5,9.8,31.7,8.0,21.0,106.83,31.0,25.1,3.0,35.9,6.0,4.0,53.2,39.9,2.0,2143.28,3414.0,1,False,False,True,False,False,False,False,False,False,True,False,False
36.0,2.1,14.0,30.4,10.4,39.2,6.0,20.8,94.08,114.0,84.71999999999998,7.8,18.3,5.0,6.0,50.6,30.2,4.0,1393.26,1547.0,0,False,False,False,True,False,False,False,False,False,False,False,True
29.0,0.5,16.0,43.7,10.2,46.2,7.0,18.2,100.96,25.0,89.28,2.4,30.5,8.0,3.0,23.6,41.4,2.0,1470.95,4119.0,0,False,False,True,False,False,False,False,False,False,False,False,True
56.0,1.9,2.0,25.0,8.7,82.8,3.0,13.0,115.32,0.0,17.76,2.6,27.7,10.0,4.0,46.5,17.4,3.0,1271.66,1767.0,0,False,False,False,False,False,False,False,True,False,False,False,True
20.0,1.7,11.0,30.9,8.6,52.6,1.0,20.0,105.57,79.0,32.6,3.3,26.4,5.0,5.0,48.4,24.5,2.0,2163.4,2980.0,0,True,False,False,False,False,False,False,True,False,False,True,False
46.0,2.2,15.0,34.7,13.2,66.1,6.0,18.2,164.74,5.0,69.84,1.0,32.7,8.0,4.0,56.9,26.0,3.0,2306.28,3235.0,1,False,False,False,False,False,False,False,False,True,False,False,True
47.0,3.9,0.0,29.4,10.6,62.7,3.0,13.0,152.11,34.0,45.0,9.9,2.2,2.0,2.0,40.0,10.8,4.0,1956.73,2759.0,0,True,False,False,False,False,False,False,True,False,False,False,False
23.0,0.8,15.0,35.4,15.3,46.9,6.0,18.0,88.93,8.0,21.5,7.3,36.9,4.0,2.0,37.4,18.4,2.0,1781.69,2712.0,1,False,True,False,False,False,True,False,False,False,False,False,False
24.0,1.7,23.0,41.1,12.1,33.3,5.0,21.0,152.51,8.0,66.0,4.0,24.7,7.0,3.0,65.8,36.3,1.0,2851.44,3141.0,1,True,False,False,False,False,False,False,False,True,True,False,False
35.0,0.7,39.0,56.9,19.9,16.5,9.0,30.0,136.77,42.0,47.0,4.3,41.5,2.0,6.0,76.3,51.5,3.0,4495.51,3644.0,0,False,False,False,False,False,False,True,False,False,False,False,False
52.0,4.6,7.0,27.5,9.9,55.4,2.0,13.0,233.28,11.0,59.64,1.2,33.9,3.0,3.0,14.5,21.9,4.0,2497.39,732.0,0,True,False,False,False,True,False,False,False,False,False,False,True
32.0,1.5,4.0,28.2,8.4,68.3,6.0,13.0,107.99,48.0,40.32,1.7,4.2,4.0,0.0,42.0,17.1,2.0,1223.63,1007.0,0,False,False,False,True,False,False,False,False,False,False,False,True
34.0,2.1,11.0,40.8,17.9,37.1,12.0,15.0,56.6,22.0,30.7,5.8,34.4,4.0,7.0,49.4,34.7,1.0,787.61,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False
34.0,1.7,23.0,39.8,16.3,33.6,6.0,19.0,154.57,4.0,63.9,4.8,26.6,2.0,6.0,41.6,27.5,3.0,3501.58,2562.0,0,False,False,False,False,False,False,False,False,True,True,False,False
36.0,1.7,19.0,41.5,12.3,51.9,11.0,15.0,110.93,36.0,21.3,2.0,38.1,5.0,8.0,48.1,24.1,2.0,1708.3,3752.0,0,True,False,False,False,False,False,False,False,True,False,False,False
200.0,2.6,4.0,13.1,3.7,86.4,0.0,7.800000000000001,50.77,6.0,29.76,7.6,8.4,7.0,0.0,0.0,4.5,2.0,266.08,0.0,1,True,False,False,False,False,False,False,True,False,False,False,True
31.0,6.1,28.0,35.3,13.7,36.9,8.0,22.0,145.91,25.0,43.0,13.4,44.7,5.0,11.0,87.6,34.6,2.0,3174.92,4289.0,0,True,False,False,False,False,False,False,False,False,True,False,False
51.0,0.6,32.0,57.6,15.0,20.2,13.0,27.3,113.81,29.0,10.08,10.4,58.5,5.0,10.0,78.8,47.9,2.0,2805.37,5593.0,0,False,False,False,False,False,False,False,True,False,False,False,True
18.0,6.0,22.0,44.2,13.3,41.1,8.0,21.0,161.38,75.0,3.4,12.2,56.1,3.0,8.0,55.9,34.4,1.0,4037.36,3991.0,1,False,False,False,False,False,False,False,True,False,False,True,False
18.0,3.8,4.0,24.9,3.8,77.5,5.0,12.0,89.2,1.0,30.7,8.5,27.4,8.0,0.0,21.2,13.0,5.0,1213.68,1748.0,0,True,False,False,False,False,False,False,False,True,True,False,False
32.0,4.1,22.0,41.2,10.4,47.9,4.0,16.0,88.19,8.0,53.2,6.5,45.9,0.0,2.0,56.2,29.0,3.0,1167.36,4384.0,0,True,False,False,False,False,True,False,False,False,False,False,False
47.0,2.5,5.0,28.9,3.4,75.5,3.0,10.0,144.26,44.0,35.4,0.2,9.7,8.0,0.0,27.3,18.1,1.0,1379.54,1485.0,1,False,False,False,False,False,False,False,False,True,False,False,False
39.0,0.9,16.0,31.7,8.4,74.0,6.0,13.0,121.33,55.0,23.76,8.7,7.6,11.0,1.0,48.5,19.6,3.0,991.89,1309.0,0,False,False,False,False,False,False,False,False,False,False,False,True
49.0,4.7,15.0,39.7,10.2,54.7,5.0,28.0,140.08,68.0,33.8,8.5,33.6,5.0,1.0,21.3,29.8,3.0,3607.03,915.0,0,False,False,False,False,False,False,False,False,True,False,True,False
48.0,1.3,21.0,27.5,10.3,46.1,8.0,13.0,150.61,17.0,71.1,0.8,30.3,3.0,7.0,68.1,31.2,1.0,1870.79,3049.0,0,True,False,False,False,False,False,False,True,False,False,True,False
22.0,4.8,6.0,19.3,2.9,70.3,1.0,12.0,149.64,30.0,67.6,1.2,0.0,3.0,0.0,23.6,6.1,3.0,1703.63,184.0,0,True,False,False,False,False,True,False,False,False,False,True,False
24.0,5.4,1.0,19.0,6.2,65.4,1.0,8.0,107.55,5.0,54.3,4.9,10.3,8.0,1.0,24.2,8.0,4.0,988.92,650.0,0,False,False,False,False,False,False,False,True,False,False,False,False
39.0,0.5,10.0,16.0,4.2,69.7,2.0,4.0,116.68,34.0,47.6,11.7,17.9,3.0,1.0,0.0,13.6,2.0,414.26,862.0,0,True,False,False,False,False,False,False,True,False,True,False,False
31.0,5.1,19.0,40.5,14.2,38.3,9.0,21.0,91.82,8.0,68.0,7.2,40.2,1.0,6.0,49.9,43.8,4.0,2233.81,2649.0,0,True,False,True,False,False,False,False,False,False,False,True,False
35.0,0.4,14.0,31.0,13.0,49.4,8.0,12.0,61.39,25.0,27.6,4.8,16.3,4.0,3.0,37.3,32.9,5.0,753.71,3814.0,0,True,False,False,True,False,False,False,False,False,True,False,False
18.0,2.1,3.0,1.3,3.7,63.4,1.0,7.800000000000001,132.52,105.0,11.88,0.6,5.2,4.0,0.0,0.0,2.8,1.0,859.64,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True
32.0,4.2,2.0,25.5,10.2,80.2,2.0,5.0,114.94,12.0,61.8,0.8,12.7,11.0,2.0,0.0,12.4,2.0,633.88,1761.0,0,True,False,False,True,False,False,False,False,False,False,True,False
33.0,1.8,19.0,41.5,12.4,39.6,6.0,22.1,190.87,19.0,76.67999999999999,11.3,41.5,5.0,2.0,62.5,30.8,1.0,2993.78,3232.0,0,False,False,False,True,False,False,False,False,False,False,False,True
38.0,2.7,18.0,43.5,15.4,48.8,9.0,19.0,87.05,91.0,53.5,1.5,53.9,4.0,6.0,22.9,35.1,1.0,1657.25,2982.0,0,True,False,False,False,False,False,False,False,True,False,True,False
31.0,4.4,3.0,9.0,4.8,72.8,0.0,4.0,88.13,12.0,13.4,5.3,4.9,3.0,0.0,12.3,9.1,4.0,322.0,629.0,0,False,False,False,True,False,False,False,False,False,False,True,False
38.0,3.2,15.0,34.2,11.1,70.4,3.0,12.0,130.07,0.0,62.4,7.9,16.0,5.0,5.0,48.1,13.7,3.0,1294.65,1919.0,0,False,False,True,False,False,False,False,False,False,False,False,False
21.0,4.8,16.0,32.8,10.1,56.6,2.0,13.0,89.32,44.0,32.9,2.0,21.0,7.0,4.0,3.1,20.8,2.0,970.94,1575.0,0,True,False,False,False,False,False,False,False,True,True,False,False
39.0,6.2,8.0,27.7,11.4,60.9,3.0,14.0,179.93,74.0,34.6,3.5,21.0,1.0,5.0,60.7,30.6,2.0,2563.8,2181.0,0,False,False,False,False,False,True,False,False,False,False,False,False
35.0,1.3,0.0,4.6,1.0,83.8,1.0,4.0,115.44,21.0,38.5,5.4,0.0,7.0,1.0,20.5,14.4,3.0,492.39,751.0,1,False,False,False,False,True,False,False,False,False,True,False,False
63.0,3.8,17.0,35.5,8.8,54.3,11.0,13.0,104.53,6.0,68.0,2.8,38.6,5.0,1.0,37.0,29.2,1.0,1165.0,2107.0,0,True,False,False,False,False,False,False,True,False,False,True,False
24.0,4.4,24.0,42.5,16.5,26.6,9.0,26.0,88.3,2.0,36.1,8.1,42.6,3.0,4.0,75.1,34.3,2.0,2233.98,3258.0,0,False,False,False,False,True,False,False,False,False,False,True,False
38.0,2.3,0.0,9.4,4.8,72.6,1.0,8.0,115.4,28.0,28.8,1.3,0.0,6.0,1.0,16.4,14.7,5.0,1042.68,640.0,1,False,False,False,False,False,False,False,False,True,True,False,False
34.0,1.2,11.0,18.0,6.2,78.8,1.0,7.0,95.82,56.0,45.5,9.6,4.7,6.0,1.0,7.3,4.7,1.0,774.8,2809.0,1,False,False,True,False,False,False,False,False,False,False,True,False
55.0,1.4,12.0,26.9,7.8,54.9,5.0,9.0,95.05,1.0,41.8,12.4,18.3,4.0,1.0,21.1,20.0,3.0,753.7,1277.0,0,False,False,False,False,False,False,False,False,False,False,True,False
47.0,0.8,9.0,22.2,2.1,75.6,3.0,9.0,140.52,2.0,13.6,0.4,22.6,8.0,1.0,0.0,17.4,1.0,1082.31,1306.0,0,True,False,False,True,False,False,False,False,False,True,False,False
40.0,2.2,16.0,20.0,10.3,58.8,7.0,10.0,128.82,27.0,12.6,1.7,12.4,6.0,2.0,38.8,12.0,2.0,1235.62,302.0,0,False,False,False,False,False,False,False,True,False,False,False,False
40.0,3.6,6.0,19.8,3.3,67.7,1.0,6.0,73.54,5.0,54.1,5.7,32.4,6.0,1.0,9.2,23.2,2.0,429.49,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False
28.0,4.8,9.0,22.3,6.4,63.6,2.0,13.0,165.38,86.0,30.24,6.5,8.1,1.0,6.0,49.3,13.0,4.0,1489.31,2089.0,0,False,True,False,False,False,False,False,True,False,False,False,True
22.0,2.4,17.0,35.2,9.7,48.3,5.0,13.0,128.43,34.0,26.3,2.5,45.5,2.0,5.0,23.5,22.6,2.0,1336.94,3626.0,1,False,False,False,False,False,False,False,True,False,False,False,False
45.0,1.9,8.0,13.7,6.1,58.3,1.0,8.0,94.05,82.0,58.5,11.0,5.8,8.0,0.0,0.0,12.7,1.0,681.4,1471.0,1,False,False,True,False,False,False,False,False,False,False,True,False
26.0,1.7,0.0,26.5,6.2,76.5,1.0,6.0,98.79,66.0,64.0,1.9,0.0,8.0,2.0,16.2,7.9,3.0,629.28,804.0,1,True,False,False,False,False,False,False,False,True,True,False,False
28.0,2.4,7.0,16.1,7.7,67.8,0.0,7.0,130.22,65.0,38.9,1.6,9.5,4.0,2.0,24.9,9.4,2.0,1077.12,964.0,0,True,False,False,False,False,False,False,True,False,True,False,False
45.0,7.2,2.0,17.7,6.2,59.1,1.0,3.0,70.17,67.0,20.8,2.5,20.7,6.0,0.0,0.0,4.3,2.0,183.64,461.0,1,False,False,True,False,False,False,False,False,False,True,False,False
58.0,5.0,11.0,24.3,6.5,47.1,7.0,16.0,179.96,1.0,25.3,9.0,33.1,5.0,3.0,36.1,30.1,1.0,2547.29,1932.0,0,True,False,False,False,False,False,False,False,False,False,True,False
30.0,4.5,13.0,41.0,9.5,55.7,8.0,13.0,114.63,46.0,14.6,16.6,20.0,10.0,5.0,49.8,14.7,2.0,1201.64,2355.0,0,False,True,False,False,False,False,True,False,False,False,False,False
53.0,2.9,20.0,37.5,8.0,25.0,6.0,20.0,101.9,17.0,55.2,5.5,34.2,5.0,5.0,62.1,35.1,3.0,2032.64,3273.0,0,True,False,False,False,False,False,True,False,False,True,False,False
22.0,0.4,13.0,22.7,9.4,59.2,4.0,11.0,140.24,14.0,18.1,11.4,8.7,4.0,2.0,39.5,16.3,4.0,1481.62,2516.0,1,True,False,False,False,False,True,False,False,False,True,False,False
33.0,2.1,11.0,31.0,10.6,49.7,1.0,10.0,76.31,7.0,14.5,5.6,24.2,5.0,3.0,33.8,9.7,1.0,613.13,2472.0,0,True,False,False,False,False,True,False,False,False,False,False,False
41.0,3.0,24.0,23.7,10.2,44.7,5.0,11.0,102.42,8.0,73.5,5.9,0.7,12.0,8.0,24.6,14.1,1.0,1204.07,2156.0,0,False,False,True,False,False,False,False,False,False,False,False,False
34.0,1.6,16.0,29.0,12.5,46.8,10.0,15.0,68.59,14.0,46.4,13.3,45.4,5.0,7.0,63.9,21.0,2.0,1139.56,4487.0,0,True,False,False,False,False,False,False,True,False,False,True,False
18.0,0.9,10.0,32.6,5.7,62.1,3.0,13.0,39.6,38.0,68.2,5.7,0.7,4.0,1.0,31.6,15.2,2.0,577.44,2635.0,0,False,True,False,True,False,False,False,False,False,False,False,False
49.0,1.9,26.0,35.8,12.2,40.1,8.0,16.0,137.84,4.0,6.7,1.8,42.8,2.0,5.0,49.2,33.7,1.0,2240.59,2407.0,0,True,False,False,True,False,False,False,False,False,False,False,False
58.0,2.4,7.0,29.2,5.2,59.1,1.0,10.0,172.76,54.0,13.2,2.3,12.5,7.0,1.0,19.4,8.7,1.0,1649.2,807.0,0,False,False,False,True,False,False,False,False,False,True,False,False
21.0,3.7,14.0,37.7,14.7,48.5,12.0,17.0,103.4,6.0,32.2,4.1,37.4,6.0,2.0,50.5,27.2,1.0,1918.47,4703.0,1,True,False,False,False,False,False,False,False,True,False,False,False
25.0,3.9,6.0,33.2,11.8,47.4,5.0,13.0,163.46,15.0,5.7,2.5,36.2,4.0,5.0,49.0,27.0,2.0,2527.61,1781.0,0,True,False,True,False,False,False,False,False,False,False,True,False
42.0,1.1,0.0,4.4,2.0,75.4,0.0,1.0,57.6,59.0,39.6,1.9,1.4,10.0,0.0,0.0,5.1,3.0,55.74,0.0,1,False,False,False,False,False,False,False,False,True,True,False,False
23.0,2.4,10.0,40.4,14.4,32.0,7.0,13.0,116.54,50.0,36.6,4.0,15.2,4.0,3.0,25.1,34.3,2.0,1588.57,849.0,0,False,False,False,False,True,False,False,False,False,True,False,False
51.0,4.9,9.0,34.9,11.4,57.2,8.0,9.0,138.42,44.0,22.2,0.5,36.4,3.0,3.0,1.9,24.8,4.0,1367.16,3608.0,0,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1.6,22.0,43.5,13.4,47.0,8.0,18.0,42.15,70.0,13.3,5.5,52.8,2.0,3.0,51.6,14.8,2.0,681.68,3511.0,1,False,False,False,False,False,False,False,False,True,True,False,False
44.0,5.4,28.0,51.1,14.8,35.4,13.0,23.4,120.01,7.0,102.0,15.1,41.1,8.0,6.0,87.5,38.4,1.0,2591.12,3561.0,1,False,False,False,False,False,True,False,False,False,False,False,True
28.0,1.1,27.0,53.5,14.9,34.5,8.0,18.0,103.85,36.0,55.5,3.0,22.8,2.0,4.0,65.2,32.8,2.0,1893.84,3304.0,0,False,False,False,False,True,False,False,False,False,True,False,False
44.0,1.0,9.0,21.7,2.2,79.8,1.0,11.7,132.7,13.0,88.44,7.0,6.8,6.0,2.0,7.3,20.4,3.0,1307.51,1331.0,0,False,False,False,False,False,False,False,False,False,False,False,True
46.0,1.5,18.0,58.8,17.8,24.4,6.0,25.0,71.9,12.0,52.7,3.7,66.5,3.0,6.0,48.6,43.3,2.0,1633.89,4709.0,0,True,False,False,False,False,False,True,False,False,False,False,False
35.0,4.9,13.0,18.4,9.1,72.9,2.0,8.0,180.78,4.0,47.1,12.3,12.0,3.0,8.0,15.1,12.8,1.0,1458.05,1857.0,0,False,False,False,False,False,False,False,False,True,False,False,False
58.0,0.5,11.0,24.8,9.4,73.2,4.0,9.0,105.4,10.0,46.5,6.2,28.9,9.0,3.0,33.0,16.5,2.0,929.2,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False
55.0,4.1,15.0,26.4,9.1,58.0,2.0,5.0,166.0,14.0,22.0,14.7,1.8,5.0,4.0,7.3,11.5,2.0,933.51,319.0,0,True,False,True,False,False,False,False,False,False,False,False,False
22.0,2.9,21.0,22.9,6.0,57.2,3.0,13.0,170.96,14.0,60.84,5.2,18.7,2.0,1.0,42.2,14.1,1.0,1703.74,2046.0,1,False,False,True,False,False,False,False,False,False,False,False,True
33.0,3.7,24.0,51.0,17.5,37.0,6.0,21.0,170.08,46.0,29.9,4.1,57.6,6.0,5.0,64.5,31.5,2.0,3046.51,3985.0,1,True,False,False,False,False,False,False,False,True,True,False,False
52.0,3.6,24.0,41.0,11.7,36.0,7.0,17.0,151.83,6.0,31.9,7.6,35.6,6.0,4.0,62.9,20.3,3.0,2567.36,2252.0,1,True,False,False,True,False,False,False,False,False,False,True,False
18.0,4.4,22.0,39.4,10.1,37.7,3.0,13.0,94.65,16.0,30.0,6.5,21.1,3.0,5.0,39.9,34.3,2.0,994.43,1787.0,0,True,False,False,False,False,False,False,False,True,False,True,False
47.0,0.3,8.0,13.5,6.2,66.9,4.0,6.0,181.35,21.0,32.2,11.6,11.5,7.0,2.0,20.8,12.8,3.0,1293.94,1213.0,0,False,False,False,False,False,False,False,True,False,False,True,False
53.0,1.4,26.0,29.2,13.3,44.5,6.0,12.0,96.79,9.0,65.5,13.5,23.3,3.0,4.0,29.1,21.3,2.0,1083.15,3070.0,0,False,False,True,False,False,False,False,False,False,True,False,False
38.0,0.5,10.0,42.1,11.8,48.7,7.0,17.0,116.42,5.0,27.4,18.2,5.5,6.0,6.0,27.4,24.4,1.0,2187.6,4039.0,1,False,True,True,False,False,False,False,False,False,True,False,False
47.0,6.2,7.0,14.1,5.1,91.3,1.0,6.0,119.25,87.0,45.0,7.4,2.5,9.0,1.0,17.3,6.4,1.0,668.26,2106.0,1,False,False,False,False,False,False,False,False,False,False,False,False
43.0,1.6,31.0,47.5,16.7,20.9,11.0,22.0,73.14,37.0,63.7,0.8,40.4,2.0,6.0,83.7,45.3,2.0,1327.14,4886.0,1,True,False,False,False,False,False,False,True,False,True,False,False
55.0,2.3,11.0,22.7,7.5,53.1,7.0,17.0,104.24,40.0,51.6,6.1,33.5,7.0,4.0,61.3,23.7,2.0,2003.45,1552.0,1,True,False,True,False,False,False,False,False,False,False,False,False
46.0,8.5,8.0,20.3,6.6,65.4,6.0,13.0,101.25,2.0,51.3,1.9,10.9,2.0,6.0,24.5,13.3,2.0,1384.11,2546.0,0,True,False,False,False,False,False,False,False,True,False,False,False
32.0,5.2,4.0,29.0,9.0,56.5,5.0,8.0,140.52,16.0,51.0,7.0,3.3,5.0,5.0,22.0,22.6,5.0,977.32,2030.0,0,False,False,False,False,False,False,False,False,True,False,False,False
36.0,0.4,20.0,46.1,12.6,62.0,11.0,19.5,105.93,21.0,54.84,0.6,29.4,4.0,5.0,28.0,19.5,1.0,1315.82,1647.0,0,False,False,False,False,False,False,False,False,True,False,False,True
21.0,2.3,9.0,30.8,9.4,60.3,8.0,16.900000000000002,137.67,81.0,51.72,9.7,6.6,4.0,2.0,44.7,17.4,2.0,1713.17,417.0,0,True,False,False,False,False,False,False,True,False,False,False,True
18.0,0.6,2.0,13.1,5.4,67.2,6.0,13.0,94.26,130.0,26.52,3.3,15.2,6.0,1.0,0.0,9.5,1.0,1059.23,647.0,1,True,False,True,False,False,False,False,False,False,False,False,True
